"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
19,6,15.9,5,14.3,23,3.8,32.9,0,3,646,8,2.38,56.94,13
12,12,16.1,0,13.8,25,3.7,33.3,31,3,616,8,0.73,52.21,1
11,5,16.6,4,14.4,20,3.6,26.8,7,3,578,6,18.98,1536.29,4
2,13,14.5,3,14.1,24,3.8,32.6,0,2,912,8,1.19,99.38,9
16,5,15.1,3,11.7,22,3.7,34.2,1,2,387,8,0.23,23.9,12
16,14,15,0,8.8,16,3.6,44.5,0,2,907,7,2.29,215.64,6
19,7,16.5,1,13.7,22,3.9,39.5,0,2,1494,6,0.66,31.75,13
9,9,15.8,3,14.2,23,3.4,45.6,0,4,698,10,1.47,67.46,12
19,1,16.2,4,14,18,3.8,40.2,25,3,601,10,4.02,215.14,5
7,14,15,3,13.3,23,3.9,46.6,0,3,980,7,1.94,109.6,4
18,2,17,5,14,23,3.9,39.6,2,4,1085,11,6.62,596.04,9
20,3,17.1,3,17.4,18,3.6,33.2,0,1,435,6,0.51,51.53,7
19,7,15.3,0,11.1,24,4,30.9,5,2,553,8,0.72,71.13,13
16,8,16.7,2,15.2,17,3.9,34.1,17,3,414,9,2.68,253.74,14
16,5,15.2,1,11.4,18,3.9,35.6,0,1,396,7,0.83,36.61,12
16,14,17.4,3,15.3,15,3.7,36,1,2,622,6,1.61,180.37,9
16,4,15.5,1,11.2,28,4,32.4,1,2,829,8,4.18,501.07,14
13,3,15.7,0,11.5,22,3.6,32,0,3,615,9,0.27,11.13,5
3,7,15.8,1,15.1,29,4,28.6,3,3,671,7,3.14,275.06,2
16,7,15,1,10.4,19,3.7,39.4,0,3,1158,8,0.75,92.86,12
12,7,16.4,2,11.9,21,3.2,42.4,65,4,1160,10,3.13,278.45,8
16,8,15.6,1,6.2,21,3.7,37.7,0,3,159,7,1.21,196.6,12
15,6,15.5,4,9.7,17,3.6,37.7,1,1,810,6,2.27,197.5,7
24,13,15.2,6,11.5,20,3.9,36.7,0,3,381,7,2.5,182.74,13
7,13,15.2,4,15.9,16,3.9,41.7,1,4,885,10,2.16,236.72,4
1,11,16.2,3,16.8,27,3.8,39.6,1,3,639,10,3.48,243.16,1
23,2,16.5,0,16.8,23,3.9,59.1,1,3,342,8,1.61,183.11,10
24,13,16.9,2,13.4,16,3.7,21.7,0,3,493,10,0.58,32.93,13
23,7,15.4,5,14.2,24,3.9,38.9,1,3,655,6,5.75,358.44,7
7,13,15.4,3,10.6,28,3.9,44.6,6,2,221,8,4.09,353.38,11
14,7,16.4,2,12.7,28,4,47.9,1,3,989,9,1.71,203.27,15
21,5,15.6,3,11.6,19,3.9,39.5,0,2,908,6,0.78,195.35,8
12,12,16.3,0,13.9,18,4,45.6,1,3,1226,9,1.18,152.29,14
16,5,15.2,2,16.8,21,3.8,29.7,0,3,568,8,2.5,143.94,11
3,5,16,2,10.2,26,3.7,46.6,0,3,544,8,0.49,27.86,13
7,2,18.6,2,18,24,3.8,30.9,0,2,724,7,0.7,72.86,15
21,5,17.5,0,13.3,16,3.9,44.9,5,2,678,6,3.53,380.65,6
21,11,16.5,2,9,22,3.9,18.3,1,3,578,7,2.12,233.28,8
21,7,14.9,1,10,18,4,21.1,3,3,763,8,3.34,411.06,8
12,5,16,2,12.3,23,3.5,28.2,22,3,936,8,4.34,475.88,2
7,2,16.4,0,10.1,21,3.9,31.4,2,3,1195,8,2.66,356.39,11
15,13,15.8,3,10.7,25,4,30.4,5,2,1021,7,7.73,705.18,1
16,14,14.8,2,9.3,20,3.6,25.1,0,3,549,7,1.86,197.94,10
3,13,16.2,3,11.2,19,3.7,40.1,0,3,681,9,3.61,364.8,2
12,5,15.5,1,10.5,24,3.5,32.9,0,3,863,8,1.75,145,5
16,4,17.1,4,16.2,22,3.6,29,3,3,661,6,3.44,257.18,1
2,2,17.1,4,12.8,23,4.1,44.8,1,4,449,11,4.75,514.53,15
24,5,15.3,1,12.1,25,4,33,2,2,998,7,2.59,234.27,13
16,7,16.4,3,15.9,15,4,31.9,0,3,977,9,2.33,252.96,12
16,14,16.3,3,12.2,22,3.8,27.9,86,4,348,10,8.5,679.45,1
21,2,16.5,4,15.8,27,3.1,30.1,114,3,355,8,0.95,78.38,4
2,7,16.6,2,16.5,27,4.2,44.4,0,3,898,11,0.31,42.94,9
18,7,15.8,3,12.5,27,3.1,42.4,2,4,1225,10,3.27,563.11,8
10,14,15,2,10.2,21,3.5,15.7,2,2,617,7,3.67,518.58,3
5,13,17,1,13.9,29,3.9,31.9,1,3,411,9,3.11,376.8,15
23,6,17,5,12.5,28,4,14.9,0,4,555,11,2.19,149.95,7
11,14,15.4,0,10.5,22,3.9,34.3,2,2,837,9,6.98,652.38,4
16,3,16.2,4,9.1,32,3.4,40,0,4,614,10,1.22,82.62,10
17,2,16.7,5,14.7,29,3.5,31.6,131,3,1336,9,4.54,350.28,9
21,13,16.2,3,11.9,21,3.6,31.2,71,2,794,9,4.13,378.6,11
23,13,16,4,13.1,18,3.8,38.7,2,3,311,11,8.16,560.98,13
19,1,16.7,1,12.3,21,3.9,29.8,0,3,1085,10,1.44,99.73,5
24,11,16.1,2,11.8,24,3.6,33.4,26,3,827,10,2.1,119.53,13
8,4,15.2,3,9.2,28,3.9,33.3,0,2,349,7,5.74,81.92,13
13,5,17.1,3,16.2,21,4,28.9,0,2,925,6,1.58,119.82,13
10,11,15.9,0,11.8,23,3.7,49.1,1,3,1493,8,3.48,435.47,5
23,7,15.8,1,16.1,15,4,29.4,0,3,677,10,0.42,31.71,7
13,3,16.3,0,12.4,21,3.9,46.6,1,3,1271,9,1.68,233.81,8
23,5,15.8,0,14.1,21,3.9,30.9,0,3,483,8,0.49,33.5,10
13,2,16.7,4,16,17,3.9,42.6,1,2,1045,7,2.45,277.76,2
21,2,16.2,3,10.7,20,3.8,31.6,7,3,496,10,4,299.51,8
13,13,16,2,14.2,19,3.9,47.4,1,4,850,10,0.77,88.06,2
7,7,15.7,3,13.1,20,3.8,26.6,1,3,475,8,1.99,288.48,15
12,14,16.2,3,13.5,21,3.9,33.5,0,2,1290,7,0.25,33.07,5
20,13,16,4,14.1,33,3.5,40.3,0,2,951,7,0.73,55.66,15
19,14,16.2,1,13.3,19,3.8,35,0,4,745,10,2.19,207.42,5
12,14,15,3,11.3,23,3.7,37,24,2,548,7,4.71,628.97,2
14,7,14.7,4,14,24,3.9,47,0,3,845,7,2.55,134.16,11
12,4,15.3,0,8.5,23,3.3,42.8,1,4,1048,10,5.08,525.07,9
2,4,16.6,1,10.6,22,3.8,37.6,0,4,729,11,0.99,78.47,9
16,13,16.7,2,12.2,20,3.9,37.4,1,2,715,6,0.4,183.28,12
12,5,16.2,3,15.6,21,3.9,33.7,31,4,406,10,8.39,549.24,2
24,11,17.7,3,12.5,27,4.1,40.7,1,4,501,11,0.48,172.42,7
5,7,16.4,4,12.4,22,4,36.2,9,3,762,11,6.83,558.97,15
21,2,16.1,4,12.8,24,3.7,31,0,4,741,9,3.07,240.93,11
12,7,16.6,5,12.5,24,3.9,40.9,0,4,969,11,0.93,69.49,1
3,5,15,3,10,24,3.7,38.6,0,2,709,7,0.31,25.33,1
24,11,16,2,12.3,20,3.9,32.8,0,2,1335,9,1.16,74.14,13
23,7,16.3,3,14.3,18,3.6,37.3,1,3,939,11,4.91,440.2,7
14,2,16.4,2,11.6,21,3.6,35.6,9,4,1324,10,11.41,894.01,7
16,14,15.1,3,16.6,29,3.6,46.3,0,3,538,8,0.56,68.88,12
13,7,14.7,2,10,16,3.8,38,0,3,844,10,1.34,117.93,2
14,12,16.4,0,14.1,22,3.8,31,0,2,828,9,0.15,23.52,9
21,14,14.2,1,9.9,24,3.8,26.7,0,2,819,9,0.11,26.81,6
2,14,14.6,2,13.2,15,3.8,38.5,0,2,647,7,1.39,161.37,9
23,6,16.6,4,13.7,18,3.6,36.9,6,4,625,10,6.16,550.24,7
3,4,15.4,4,12.6,22,3.8,32.3,21,2,889,7,3.72,300.23,13
16,14,15.4,2,14.5,19,4,47.6,1,3,429,10,3.19,158.83,15
12,14,15.5,1,10.8,14,3.8,35.8,0,2,1469,7,0.61,126.15,3
21,13,16.4,3,14.6,24,4.1,43.1,1,4,415,11,3.72,336.34,11
7,7,15.1,4,11.5,25,3.9,28.6,35,2,313,9,3.37,291.33,15
2,5,15.8,0,12.8,21,3.9,34.7,15,3,567,9,1.51,196.12,14
11,13,15.4,4,9.8,17,3.8,51,1,3,484,8,5.12,402.61,4
7,3,15.8,2,14.4,20,3.7,44,0,3,964,8,2.36,194.89,15
24,14,16.3,3,12.4,19,3.7,42.5,0,4,1145,10,0.97,56.24,13
21,2,16,0,16.1,17,3.6,36.7,0,3,351,10,0.23,39.56,11
2,2,15.6,3,13.2,23,4.1,38,3,3,708,9,9.4,1100.98,15
16,5,15,3,11.1,21,3.7,37.7,1,3,928,8,3.6,235.25,1
24,2,15.4,3,15.2,23,4,31.2,1,2,560,7,4.63,395.37,13
16,5,15.9,5,9.6,21,3.9,41.2,1,2,242,7,5.89,295.21,10
16,8,15.8,2,12.8,23,3.9,31.4,0,3,925,9,1.34,139.96,14
7,11,16,2,13.5,26,4,42.3,0,3,1392,8,0.41,54.75,11
24,13,15.6,0,14.4,21,3.7,26.5,1,2,934,8,3.06,265.49,13
9,9,16.4,0,13.8,25,4,44.6,0,3,760,9,0.99,116.84,12
13,3,16.4,0,12.3,18,3.7,42.5,0,2,716,7,0.02,3.68,7
19,14,15.8,2,14.4,21,4,25.9,0,4,807,10,0.61,58.49,13
19,2,15.7,4,15.5,19,3.6,41.2,1,3,282,10,4.65,480.97,13
21,13,15.3,0,9.2,21,3.1,41.8,99,3,288,9,3.63,273.24,8
12,14,14.7,3,8.2,14,4,28.7,4,3,866,9,4.11,642.48,2
16,4,15,1,14.4,20,3.7,44.2,0,3,1007,9,0.62,42.01,12
13,11,15.4,0,11.7,15,3.8,34.3,0,3,534,8,2.65,261.97,5
11,11,15.7,1,12.7,24,3.5,33.1,0,3,1186,9,1.38,100.92,4
17,11,15.6,1,14.5,23,3.5,43.7,1,3,505,8,3.08,404.6,9
21,13,16.6,3,14.6,15,3.2,45.6,30,3,1025,10,5.3,553.48,8
21,2,17.7,5,16.1,30,4,21.8,1,4,834,11,5.34,314.55,11
23,13,15.4,4,13.3,21,3.4,17.5,1,3,921,8,7.06,472.68,10
13,5,16,2,16.3,13,4.1,21.4,0,3,1125,11,1.04,48.93,5
11,2,17.2,5,13,25,3.7,52.2,1,4,706,11,2.54,142.79,4
21,2,16.6,0,11.6,22,3.3,30.5,1,3,388,10,4.51,601.46,11
3,5,15.7,1,11.6,14,4,38.9,15,3,577,7,3.56,229.93,3
7,5,15.3,3,10,18,3.9,32.2,1,3,1008,7,3.06,393.82,11
16,5,15.7,1,11.6,20,3.9,35.7,31,3,768,8,2.49,378.44,10
13,7,14.8,0,15.2,22,3.4,49.4,42,2,626,8,3.04,324.23,2
2,2,15.8,4,11.3,18,3.8,27.1,1,3,1124,7,4.26,367.91,9
13,2,17.2,3,16.5,20,3.9,30.3,70,3,851,8,4.61,280.33,13
16,5,15.8,0,11,16,3.8,33.9,0,2,986,7,0.18,18.42,12
23,13,15.9,2,13.3,19,3.6,18.3,56,3,506,8,10.67,1120.05,7
13,13,15,3,10.7,22,4.1,26.1,1,3,1159,8,3.54,266.3,9
12,4,15.7,2,13.1,27,3.7,32.8,0,2,278,7,0.17,16.5,5
5,2,16.1,2,12.2,21,4.1,19.9,1,3,740,10,5.45,380.35,10
11,13,15.7,5,14,24,3.9,29.1,11,2,750,7,20.57,1453.64,4
24,13,15.8,4,9.6,19,4,36.4,1,3,567,9,0.81,56.68,9
16,9,15.7,2,13.3,16,3.8,23.2,32,2,763,7,1.37,199.29,14
12,5,18.3,6,16.4,24,3.9,29.1,1,2,278,6,1.57,138.69,1
12,6,17.7,5,13.2,24,3.5,52.9,0,4,704,11,0.27,23.41,1
16,3,17.5,1,16.2,18,3.9,29.4,0,2,633,6,0.43,43.48,10
2,11,15.6,1,12.8,20,3.8,32.8,2,3,842,8,2.27,225.21,15
16,7,15.7,1,12.9,19,3.6,49.5,0,3,620,9,0.66,70.89,10
13,11,17.4,1,17.4,23,3.4,38.2,39,3,530,7,6.7,702.9,5
24,9,15.9,0,10.1,14,3.5,57.6,55,3,741,8,4.91,433.79,13
5,1,16.1,1,11.3,22,3.6,40.6,0,3,538,10,0.69,62.76,10
16,14,15.3,3,9.4,23,3.5,37.2,0,2,362,7,0.13,21.06,1
12,4,14.8,2,12.9,22,3.9,21.4,2,4,905,10,5.11,763.82,6
2,2,16.9,1,15.8,19,4,34.6,4,5,365,11,4.65,575.07,9
13,8,15.6,1,9.8,14,4,38.7,0,3,781,10,1.27,44.17,2
10,14,15.4,0,13.9,20,3.5,36.8,0,3,804,9,3.6,75.41,3
21,14,15.4,0,11.4,17,3.9,34.4,1,3,656,9,1.88,169.89,8
17,13,15.8,2,10.3,28,3.9,40.6,0,2,594,8,0.39,30.02,9
13,14,15.4,0,9.9,18,3.8,48.4,0,3,628,9,1.63,174.66,5
16,4,15.8,5,12.3,27,3.7,29.5,0,4,641,10,3.91,277.26,12
7,13,16.5,3,15.5,28,3.2,27.2,6,4,410,11,2.76,456.62,11
24,3,15.7,3,14.1,25,3.7,43.7,0,2,635,8,0.13,18,13
21,4,16.4,5,13.5,23,3.6,25.5,0,4,802,11,2.17,106.38,8
14,5,14.8,2,11.6,25,3.7,41.8,0,3,861,7,1.59,158.12,15
24,5,17.2,4,10.6,22,3.8,35.5,0,2,630,6,3.12,176.66,13
21,13,16.1,2,14,23,4,27.3,1,2,203,7,3,363.97,15
13,13,16.2,3,12.4,20,3.7,42.7,114,3,476,9,5.29,350.2,3
14,7,16.2,3,14.9,27,3.1,23.7,0,2,264,7,2.21,220.55,15
21,13,16.1,3,10.1,12,3.6,22.9,1,2,546,7,3.35,240.47,15
16,5,15.4,1,11.4,20,3.8,30.5,0,2,452,7,2.9,388.66,12
7,7,15.3,1,10.7,17,3.6,39.1,0,2,1027,7,2.9,243.24,4
14,1,16.6,5,13.2,29,3.6,38.3,1,2,559,7,1.63,173.46,11
7,3,15.4,3,13.8,24,3.8,31,1,3,565,8,2.84,253.9,4
13,11,15.9,0,14.3,22,3.6,49.2,0,3,1000,8,0.57,46.31,8
16,11,16.6,2,15.4,27,3.8,34.5,5,3,436,10,0.7,136.3,12
5,2,16.3,5,14.7,24,4.3,26.5,1,3,661,8,5.56,361.53,15
21,1,16.5,0,13.1,22,3.7,29,1,3,809,8,2.36,232.55,8
18,11,15.9,1,13.2,17,3.9,49.5,23,3,846,9,1.18,80.96,13
12,14,15.7,3,10.5,24,3.8,35.5,35,3,868,10,3,326.19,1
16,4,14.6,4,10.7,21,3.7,50.5,0,2,545,6,1.15,110.23,12
16,14,15.5,0,12.3,27,3.7,40.3,0,3,593,9,0.51,43.11,3
21,7,15.2,0,8.9,16,3.5,41.7,5,2,598,7,0.87,111.16,8
2,5,15.4,0,13.7,23,4.1,18.1,2,3,654,7,10.89,1041.02,15
14,14,15.3,0,15.7,27,3.6,38.3,74,3,569,8,0.87,64.22,15
2,5,18.6,3,20.7,22,3.1,43.8,0,2,885,6,0.71,49.56,14
16,5,14.6,1,8.1,18,4,32,3,2,539,6,1.52,192.81,11
16,8,16.2,1,12.1,20,3.4,26.9,25,2,429,7,5.99,884.64,14
13,3,16,1,11,17,3.8,38.8,0,3,888,10,0.57,48.89,5
16,2,17,2,15.4,17,3.5,41.9,0,4,564,11,2.32,25.51,12
16,7,15,4,9.5,22,3.2,38.4,3,2,619,8,2.38,222.31,1
24,5,15.2,4,10.7,20,4,48.5,0,2,1015,7,1.86,86.64,13
14,3,15.7,5,11.6,19,4,53.3,0,4,885,10,0.65,79.98,9
16,14,14.9,1,10.5,10,4.1,29.2,1,3,1270,8,4.56,516.95,3
9,5,14.6,4,9.4,35,3.8,32.3,2,2,764,6,7.86,419.16,12
14,7,16.3,2,14.8,28,3.9,31.1,0,3,421,9,0.21,23.24,11
16,9,15.8,2,8.4,24,3.9,36,0,4,765,10,1.88,156.62,12
12,5,15.7,1,13.9,20,4.1,31.1,1,2,1112,6,2.79,359.09,14
14,7,15.9,3,11.6,23,3.6,37.1,1,2,1513,7,2.39,186.12,7
10,5,17.4,1,15.8,23,3.9,27.7,1,2,628,6,2.34,193.61,5
11,13,14.6,5,14,27,4.1,35,0,2,586,6,0.76,75.09,4
2,14,16.3,1,11,22,3.5,38.7,22,3,758,10,1.4,173.12,15
21,5,16,3,12,30,3.7,36.7,114,4,759,9,3.53,350.31,11
21,5,15.8,3,12.7,25,3.8,39.4,59,4,822,10,2.3,171.87,8
12,10,17.1,2,14.1,24,3.3,25.6,82,3,642,8,0.89,116.08,14
23,11,15.9,2,13.3,20,3.6,29.9,0,3,429,8,0.45,59.04,7
21,13,16,0,17.7,14,4.1,30.4,1,3,454,10,4.88,463.99,8
11,13,15.4,0,14,13,3.7,34.4,32,3,760,8,1.56,381.22,4
16,5,16,3,10.7,24,4,48.9,0,3,512,10,1.93,36.93,8
8,13,15.3,0,12.8,21,3.7,22.8,17,2,637,7,2.54,244.76,13
16,9,16.1,1,10.6,17,3.7,31.6,0,2,786,7,1.6,76.03,12
17,7,15.8,0,11.5,17,3.6,38.2,0,3,944,9,0.17,9.92,9
5,3,15.6,0,10.8,25,3.8,29,31,3,896,8,1.99,39.41,15
23,5,15.5,2,13.7,20,4,36.1,4,3,611,8,3.86,357.04,10
16,4,14.6,3,12.4,19,3.4,35.7,0,2,603,6,2.23,240.23,12
2,7,15.4,2,14.6,30,3.9,25.8,2,3,383,9,5.76,516.94,14
13,11,15.6,1,9.6,15,4,34.9,0,4,614,10,2.28,241.14,5
16,5,14.6,4,10.3,27,3.8,26.9,3,2,435,6,6.36,459.52,14
7,12,16.4,0,13.7,24,3.9,35,0,3,269,9,0.32,57.4,15
5,10,15.8,1,12.9,18,3.7,40.2,1,3,511,7,7.27,803.93,15
16,14,15.6,2,8.5,19,3.8,38.2,1,3,900,8,1,86.29,1
23,13,16.1,0,13,16,3.9,29.3,0,3,592,11,1.34,75.02,7
24,14,15.2,0,10.2,22,4.1,40.7,1,3,1012,9,1.16,107,7
14,3,15.8,3,8.6,19,3.5,27.1,66,2,761,8,2.78,223.99,9
11,14,14.9,1,10.4,20,3.6,51.4,21,2,218,7,6.86,351.23,4
19,3,15.6,3,14.9,23,3.8,29.2,0,2,1125,7,1.25,101.71,13
16,13,16,4,12.4,24,3.9,35.2,3,4,995,10,2.82,162.96,10
16,5,16.4,4,12.7,21,3.6,43.8,0,3,418,11,0.64,22.11,10
3,1,17.8,5,15.8,23,3.9,38,0,3,1168,9,1.4,31.41,13
12,5,15.8,0,10.9,21,4.1,40.4,35,3,816,9,0.5,126.4,1
13,11,15.7,2,12.2,22,4.2,43.8,86,3,290,9,2.09,194.86,5
16,3,16.6,3,17,21,3.9,52.2,1,3,504,9,2.52,140.83,10
16,14,15.3,0,9.3,15,3.4,32.3,31,4,268,10,2.21,249.54,10
3,13,15.4,4,11.3,24,4,45.6,1,3,934,8,6.23,335.57,13
13,13,15.6,4,8.6,26,3.9,31.1,0,3,756,7,2.2,336.42,7
16,5,16.4,3,11.3,21,4,49.6,89,3,692,8,1.84,204.06,10
12,14,15.5,0,10.5,18,4.1,34.6,46,2,867,9,2.07,341.14,6
16,14,15.6,2,12.4,22,3.9,25,33,2,442,7,7.13,822.5,3
23,2,16.2,3,16.4,23,3.9,41,0,4,1057,11,0.7,102,10
16,5,15.2,4,11.4,14,3.9,51.5,0,2,416,7,0.4,20.48,10
12,10,16.1,2,15.2,24,3.3,37.4,0,3,1345,10,0.58,71.36,1
5,3,16.3,1,14.7,21,3.7,37.5,5,3,882,10,0.49,51.22,15
16,1,15.8,2,15.1,18,3.9,32,0,3,809,10,2.47,204.63,10
11,13,15.7,1,8.5,16,3.7,30.5,0,3,570,9,0.45,164.45,4
18,11,16.8,0,10,23,4.2,33.4,0,4,451,10,0.71,63.92,13
19,3,15.8,2,14.5,19,3.8,27.5,0,3,564,7,0.29,36,5
14,5,15.2,5,10.5,24,3.7,44.4,0,2,743,7,1.92,145.14,15
6,14,14.8,3,9.1,21,3.7,19.9,0,2,837,8,2.74,284.74,3
16,4,15.2,3,12.5,20,4.2,42.4,0,4,604,8,1.32,70.74,1
16,2,16.4,3,14.3,19,3.5,38.7,0,3,769,11,4.26,103.05,12
19,5,16.8,4,9.3,26,4,34.2,0,4,414,9,2.17,134.96,5
14,5,15,3,12.3,20,3.9,34.1,0,2,1244,7,1.37,124.5,9
12,11,16.7,0,11.6,19,3.8,42.7,0,3,669,10,0.27,58.81,2
12,5,15,1,11.9,15,3.8,27.9,0,3,940,8,1.56,256.7,6
12,8,16.3,1,11.2,26,4.1,42.8,0,3,645,7,0.04,22.7,5
23,7,14.6,6,10.6,29,3.9,41,0,2,533,6,0.84,63.03,7
21,13,16.4,4,12.8,19,3.6,38.5,1,4,947,11,3.18,417.97,8
11,13,16.7,1,14.9,25,3.7,33.4,1,3,671,9,0.79,226.06,4
19,14,15.9,4,14.2,25,3.6,34,0,3,904,9,0.47,28.41,5
5,13,16,4,13.3,24,4.1,42.9,0,3,591,10,1.15,104.16,15
22,2,16.7,2,13.2,23,3.5,27.4,10,4,628,11,4.15,519.49,2
24,14,15.8,1,16.1,24,3.9,44.2,0,2,1377,7,1.08,93.4,13
11,2,17.3,5,18.3,24,3.9,40.1,32,3,1234,7,12.42,291.33,4
23,13,15.5,5,12.1,28,4,40.8,0,2,976,8,2.4,199.13,7
16,5,16.7,2,15.1,19,3.9,34.9,0,3,401,9,1.27,86.47,12
9,4,14.7,1,9.5,15,3.9,39.9,1,3,857,8,2.51,396.64,12
16,14,15.3,2,12.1,17,3.3,56.3,1,2,741,7,3.63,605.33,9
17,11,16.2,2,14.2,11,4,36.2,0,2,965,7,1.29,68.77,9
19,14,16.1,3,14.9,21,4,36.4,28,3,438,7,2.68,264.38,13
23,7,15,3,13.1,19,3.8,26,0,4,883,10,2.57,292.62,7
16,4,15.8,3,14.6,28,3.6,38.4,0,4,965,10,1.33,60.73,10
23,14,15.4,1,13.3,22,3.8,30.4,41,3,524,9,7.04,879.44,7
2,2,16.6,3,13.6,20,3.5,37.7,1,4,496,9,2.31,223.36,9
17,13,16.4,3,15.3,17,3.5,37.6,1,3,598,9,2.98,288.81,9
17,13,15,3,12.1,22,3.8,47.8,1,3,658,8,4.95,271.92,9
24,5,15.4,0,8.4,24,4.1,36.4,0,3,666,7,1.93,137.19,13
23,1,15.8,3,12.8,14,3.7,32.6,0,2,413,7,0.71,46.42,10
7,3,17,1,13.9,20,3.9,39,0,4,470,11,0.69,69.01,15
24,11,16.2,1,11,22,4.1,26.9,0,2,264,7,0.23,33.55,13
1,7,14.8,0,9.3,20,3.8,29.9,1,2,813,9,1.36,148.52,1
14,7,15.8,0,14.4,20,3.5,30,1,3,633,9,1.3,125.45,15
2,13,15.2,7,11.7,25,3.9,30.6,0,3,1028,8,1.29,85.63,9
7,7,15.5,2,11.6,22,3.6,52.6,0,3,639,7,2.03,98.87,15
16,5,15.8,0,11.8,22,3.8,45.4,0,3,621,8,1.93,264.04,14
16,4,16.1,3,10.4,23,3.8,35.8,47,4,618,9,4.05,440.38,12
24,14,15,2,16.3,26,4.1,35,8,2,850,9,3.77,362.48,9
2,5,16.3,5,9.8,23,3.9,42.1,0,3,598,11,0.45,64.76,9
12,1,15.8,6,9.9,18,3.8,40.8,0,2,742,7,0.3,26.14,3
16,5,15.7,1,10.6,27,3.9,42.6,1,3,993,10,0.37,49.53,10
16,8,15.8,2,9.7,23,3.9,37.4,0,3,870,7,1.51,170.22,10
16,4,17.2,5,11.9,22,4.1,47.3,0,2,358,6,2.06,61.99,6
19,5,15.7,2,9.3,21,3.7,35.4,0,4,549,10,0.54,70.88,5
22,2,17.4,3,17.5,20,3.8,29.5,91,4,273,10,3.73,379.86,2
14,7,14.8,1,8,20,3.9,42.6,1,3,763,7,3.78,452.14,15
16,4,14.9,0,11.2,20,4,29.6,2,3,631,8,2.24,257.87,12
16,4,15.1,6,12.7,25,3.9,34.6,28,3,552,10,6.26,629.65,10
21,14,14.9,0,7.9,14,3.7,44.1,0,3,1308,8,1.94,184.33,4
16,3,15.7,2,11.1,25,3.5,39.9,1,3,444,8,2.02,172.16,15
5,7,15.2,6,11.9,27,3.5,45.6,70,2,603,8,3.98,304.8,8
7,7,16.5,3,9.3,21,4.1,35.6,0,4,399,11,0.5,28.75,4
23,7,15,4,10.9,19,4,30.4,0,4,757,10,0.72,70.83,7
19,5,16.9,3,13.9,15,3.7,42.7,5,3,707,6,5.67,447.72,13
7,13,15.4,1,9.2,22,3.6,30.6,1,3,440,8,2.82,380.04,15
21,14,16.1,0,13.9,18,3.5,31.7,7,3,535,9,4.61,448.52,8
12,5,16.8,0,13.4,21,3.5,29.1,2,2,466,6,3.77,345.83,6
16,4,14.7,3,13.4,20,4.2,28.4,3,3,321,9,4.79,494.97,6
16,14,16.4,3,11.7,25,3.9,39.3,26,3,660,10,1.89,194.31,14
16,14,16,3,14.3,24,3.8,44.4,5,4,848,10,4.22,590.92,14
7,1,16.4,2,12.1,29,3.7,44.2,1,4,531,11,10.86,388.31,8
10,4,15.7,1,14.4,25,4,29.5,11,3,856,9,8.31,646.44,3
23,13,15.8,5,11.8,28,4,24.6,7,4,387,10,3.55,355.55,7
12,4,15.4,3,12.7,26,4,41,1,2,500,7,3.37,163.63,9
12,3,17.6,3,16,22,3.9,39.4,1,3,427,11,0.97,106.85,1
16,14,15.7,2,10.1,18,4,49.7,0,3,467,9,1.54,119.06,10
7,1,18.8,2,17.4,23,3.7,36.6,0,2,774,6,0.82,47.78,11
23,2,16.2,6,13.4,20,3.7,46.7,3,4,749,10,2.43,175.56,10
23,13,16,3,16,22,3.9,48,0,4,847,10,1.69,263.03,7
16,13,15.4,2,11.8,22,3.7,20.8,0,3,762,9,3.79,310.69,12
13,2,15.2,3,12.5,27,3.7,39.8,0,3,666,9,0.47,37.57,5
16,8,16.2,3,11.4,25,3.9,35.5,1,4,447,10,1.37,218.58,14
2,14,14.9,3,7.9,19,4.1,34.6,1,3,790,8,1.34,143.98,14
23,14,15.8,3,8.9,22,3.6,35.9,0,3,732,10,0.69,52.28,7
16,4,15.4,0,13.2,20,3.6,37.9,0,3,533,8,0.41,48.15,12
21,13,15.4,4,11.2,21,3.4,31.2,33,2,305,8,4.05,292.64,8
16,11,16.7,1,14.9,20,3.8,24.3,1,3,528,9,1.1,121.75,10
21,13,15.3,5,10,32,3.2,31.8,83,3,1229,9,11.91,871.57,4
16,4,15.4,2,7.7,19,3.9,32.3,1,4,403,10,3.07,305.79,12
21,13,15.8,0,11.8,16,3.9,35,0,4,444,9,0.89,116.1,11
21,3,15.8,0,11.1,24,3.7,50.7,8,3,1266,8,1.8,132.42,15
8,13,15.6,3,14.1,20,3.8,44,4,3,679,8,2.07,131.5,10
16,13,15,3,10.9,26,3.2,38.2,0,4,488,8,4.83,253.98,3
16,4,15.3,2,12.1,21,3.9,49.1,0,3,372,7,0.46,58.27,12
5,3,16.8,0,13.9,20,3.8,30.2,0,4,905,11,0.95,14.9,15
21,5,15.8,0,14.7,18,3.7,38.6,0,3,909,9,0.37,42.21,8
21,11,15.3,2,13.6,16,3.3,29.9,35,3,791,8,4.39,515.25,11
20,7,15.5,3,11.6,24,3.7,34.2,0,2,515,7,2.28,116.01,15
19,2,15.3,4,9.9,22,3.6,40.5,0,3,600,9,2.25,118.89,13
2,13,14.6,5,10.5,29,3.7,23.2,0,1,1020,6,1.28,152.76,9
16,6,17,2,15,21,3.7,31.9,0,4,780,11,1.08,220.47,12
